class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Run,0.5206606984138489,0.12829649448394775,-0.3849133849143982,0.9999262690544128,0.5325865745544434,0.11013758182525635,-0.36401087045669556,0.999867856502533,0.5368534326553345,0.1110820472240448,-0.36441653966903687,0.9998511075973511,0.543592095375061,0.11203346401453018,-0.3642037808895111,0.9999035000801086,0.5162432193756104,0.11130286008119583,-0.36265963315963745,0.9998999834060669,0.5116450786590576,0.11214843392372131,-0.3630981743335724,0.9999027252197266,0.5079036355018616,0.11261267215013504,-0.3635161519050598,0.9999299049377441,0.5542030334472656,0.12131879478693008,-0.22589540481567383,0.999911904335022,0.5052542090415955,0.12065871804952621,-0.21559932827949524,0.9997400045394897,0.5324612259864807,0.15095503628253937,-0.3291541337966919,0.9999463558197021,0.5135714411735535,0.14895209670066833,-0.3283383846282959,0.9999298453330994,0.6001830101013184,0.23875924944877625,-0.11160752922296524,0.9999890327453613,0.45742732286453247,0.23791278898715973,-0.09012605249881744,0.9999518394470215,0.6276664137840271,0.35142672061920166,-0.02020084485411644,0.9831424951553345,0.4353340268135071,0.3518092930316925,-0.01711527444422245,0.9412642121315002,0.6033564805984497,0.45321494340896606,-0.19059422612190247,0.9927275776863098,0.44365787506103516,0.44911396503448486,-0.14796903729438782,0.9769968390464783,0.5982164740562439,0.49326178431510925,-0.23955968022346497,0.9897927641868591,0.4521962106227875,0.47615480422973633,-0.19396188855171204,0.969725489616394,0.5896575450897217,0.48168209195137024,-0.2695637345314026,0.9906978011131287,0.46009936928749084,0.4654800295829773,-0.2320520579814911,0.9732944369316101,0.5872713923454285,0.47059401869773865,-0.20315103232860565,0.9848145246505737,0.46006983518600464,0.4531489312648773,-0.16704531013965607,0.9649172425270081,0.5621253848075867,0.4954269826412201,0.011527875438332558,0.9999565482139587,0.4891119599342346,0.5021293759346008,-0.01187649555504322,0.9999196529388428,0.5594766736030579,0.7037671804428101,0.021813564002513885,0.8051837086677551,0.4934091567993164,0.697856605052948,-0.08942105621099472,0.847408652305603,0.5494956970214844,0.8923068642616272,0.2210095226764679,0.5160548686981201,0.5113722085952759,0.6532981395721436,0.39336609840393066,0.6472543478012085,0.5441415905952454,0.9095761775970459,0.2325153797864914,0.3088703453540802,0.5169540047645569,0.6325439214706421,0.4467185139656067,0.36208581924438477,0.5508754849433899,0.9698374271392822,0.07914598286151886,0.5427175760269165,0.5234108567237854,0.7221888899803162,0.40651631355285645,0.6311463713645935
Run,0.5262562036514282,0.1702495962381363,-0.38061124086380005,0.9998701810836792,0.5372828841209412,0.15253247320652008,-0.36025765538215637,0.9997891187667847,0.5427682995796204,0.15326637029647827,-0.3606536388397217,0.9997428059577942,0.5490514039993286,0.15421028435230255,-0.36057382822036743,0.9998311400413513,0.5220017433166504,0.1530030518770218,-0.35400453209877014,0.9998526573181152,0.5178653597831726,0.15351372957229614,-0.3544171452522278,0.9998559355735779,0.5136327147483826,0.15400424599647522,-0.3547321557998657,0.999903678894043,0.5615686774253845,0.1633460819721222,-0.22717908024787903,0.9998123645782471,0.5114485025405884,0.1616634875535965,-0.19903190433979034,0.9996354579925537,0.5388159155845642,0.19219636917114258,-0.32731252908706665,0.999885618686676,0.521379828453064,0.19150806963443756,-0.32156211137771606,0.9998776912689209,0.6018786430358887,0.2951451539993286,-0.16296549141407013,0.9999759793281555,0.4665676951408386,0.27801913022994995,-0.08322608470916748,0.9999455809593201,0.6123859286308289,0.4330669045448303,-0.26906919479370117,0.9676576256752014,0.4537157416343689,0.39600977301597595,-0.083529531955719,0.9362516403198242,0.5594965219497681,0.42129501700401306,-0.5092283487319946,0.9824391603469849,0.4509885907173157,0.4744443893432617,-0.32013729214668274,0.9769159555435181,0.5407813787460327,0.40840280055999756,-0.5730587244033813,0.9801047444343567,0.4577925205230713,0.4987064003944397,-0.3826609253883362,0.9696041941642761,0.5387910604476929,0.4049292504787445,-0.5841236710548401,0.9813116788864136,0.46391844749450684,0.4873596131801605,-0.41250234842300415,0.9732202887535095,0.5411955714225769,0.40500468015670776,-0.516284704208374,0.9687150716781616,0.4640344977378845,0.4772493541240692,-0.33932432532310486,0.9643797278404236,0.5631834268569946,0.5418425798416138,-0.01584690995514393,0.9999486207962036,0.49005284905433655,0.5362508893013,0.01565072499215603,0.9999133944511414,0.5547699332237244,0.7420783638954163,0.01575407385826111,0.7877146005630493,0.4808952808380127,0.7142674326896667,-0.06940455734729767,0.8076200485229492,0.5352637767791748,0.9152252078056335,0.23932380974292755,0.5402377247810364,0.5106168389320374,0.6903314590454102,0.40724796056747437,0.5903191566467285,0.5278295278549194,0.932689905166626,0.2557428777217865,0.31135523319244385,0.5173728466033936,0.6797850131988525,0.4550643563270569,0.33283522725105286,0.5433261394500732,0.9845779538154602,0.10933302342891693,0.5592226386070251,0.5217195749282837,0.7299885153770447,0.3945853114128113,0.5787145495414734
Run,0.5255094170570374,0.13361580669879913,-0.19896149635314941,0.9998753070831299,0.5364444851875305,0.11835809797048569,-0.18146464228630066,0.9997905492782593,0.5425968766212463,0.11873264610767365,-0.18173594772815704,0.9997448325157166,0.5481443405151367,0.11940478533506393,-0.18164826929569244,0.9998299479484558,0.521321713924408,0.11734531819820404,-0.1725495159626007,0.9998576045036316,0.5169625878334045,0.1171530932188034,-0.17296844720840454,0.9998618364334106,0.5128134489059448,0.11652576178312302,-0.17316022515296936,0.9999077916145325,0.5604989528656006,0.12892958521842957,-0.06867560744285583,0.9998134970664978,0.5104981064796448,0.12375662475824356,-0.02905656024813652,0.9996566772460938,0.5368255376815796,0.155214324593544,-0.15318450331687927,0.9998907446861267,0.5209469199180603,0.15285538136959076,-0.1446392834186554,0.9998847246170044,0.6019448637962341,0.2379249632358551,-0.04171028733253479,0.999975860118866,0.4674411714076996,0.23771290481090546,0.06661815196275711,0.9999498724937439,0.5998119711875916,0.39852502942085266,-0.16401509940624237,0.9696280360221863,0.4543919563293457,0.35285845398902893,0.0820002406835556,0.9352254867553711,0.5210093855857849,0.2858276069164276,-0.3705982565879822,0.9833338260650635,0.4533999562263489,0.43424367904663086,-0.06431622803211212,0.977142333984375,0.49781590700149536,0.2688484489917755,-0.42549800872802734,0.9806339740753174,0.4604891240596771,0.46474096179008484,-0.1035199984908104,0.9697973132133484,0.5057905912399292,0.24565236270427704,-0.4263452887535095,0.9816455841064453,0.468055784702301,0.4537458121776581,-0.12757351994514465,0.9731401205062866,0.5122314095497131,0.2512170970439911,-0.3727569878101349,0.9689540863037109,0.4679396152496338,0.44375669956207275,-0.07859349250793457,0.9643777012825012,0.5652790069580078,0.51405930519104,-0.017593201249837875,0.9999511241912842,0.49082428216934204,0.5118007063865662,0.017387758940458298,0.9999204277992249,0.554889976978302,0.7242349982261658,0.012638707645237446,0.797589898109436,0.48314720392227173,0.7034968137741089,-0.04027201235294342,0.8188046813011169,0.5363671779632568,0.8866758942604065,0.2277054786682129,0.574194610118866,0.5090359449386597,0.8583737015724182,0.21138565242290497,0.6218975186347961,0.5294647216796875,0.900806188583374,0.24084286391735077,0.3309282958507538,0.5163003206253052,0.871641218662262,0.2267426997423172,0.35675522685050964,0.541624128818512,0.9567709565162659,0.08014430105686188,0.5921857357025146,0.5078926086425781,0.9295772910118103,0.069704569876194,0.6102135181427002
Run,0.5223037004470825,0.13614913821220398,-0.22640565037727356,0.9998834133148193,0.5326801538467407,0.11986694484949112,-0.20315401256084442,0.9997999668121338,0.5394097566604614,0.1197768896818161,-0.2035224884748459,0.999755859375,0.54561847448349,0.11992623656988144,-0.20354001224040985,0.9998375177383423,0.5149661302566528,0.11926064640283585,-0.1973884403705597,0.9998671412467957,0.5099485516548157,0.11899790912866592,-0.19779443740844727,0.9998719692230225,0.5067580938339233,0.1183951124548912,-0.19799263775348663,0.999914824962616,0.5535377264022827,0.12916773557662964,-0.07297922670841217,0.999822735786438,0.5049798488616943,0.1258660852909088,-0.04521731659770012,0.999681293964386,0.5345215797424316,0.15780052542686462,-0.17460083961486816,0.9998988509178162,0.5175067782402039,0.15591123700141907,-0.16942347586154938,0.9998942613601685,0.6002804040908813,0.23935136198997498,-0.022326113656163216,0.9999766945838928,0.4642794728279114,0.25065359473228455,0.04412194713950157,0.9999545216560364,0.6082526445388794,0.3876773416996002,-0.019123893231153488,0.9584733247756958,0.45241299271583557,0.3609095513820648,0.048463672399520874,0.9355296492576599,0.5338588356971741,0.41461828351020813,-0.1617394983768463,0.9618082642555237,0.4528016149997711,0.4481128752231598,-0.12753218412399292,0.9777989387512207,0.5006569027900696,0.4348644018173218,-0.20683059096336365,0.9597492814064026,0.4594953954219818,0.47830280661582947,-0.17386408150196075,0.9709354043006897,0.5122212171554565,0.4170604348182678,-0.22146114706993103,0.9614790081977844,0.4676183760166168,0.47031036019325256,-0.20371167361736298,0.9740580916404724,0.5207322239875793,0.40638837218284607,-0.16853860020637512,0.9453776478767395,0.4677863121032715,0.4610916078090668,-0.14414134621620178,0.9654061198234558,0.5699536204338074,0.5214170217514038,-0.015443684533238411,0.9999552965164185,0.49416476488113403,0.5204681158065796,0.015178007073700428,0.9999282360076904,0.5658894777297974,0.7332978844642639,-0.07179193198680878,0.7800414562225342,0.5041078329086304,0.7376255393028259,0.03523215651512146,0.8225935101509094,0.5427113771438599,0.6864264011383057,0.43583399057388306,0.519851803779602,0.5248227715492249,0.9105071425437927,0.22000911831855774,0.6424343585968018,0.5383611917495728,0.6685473322868347,0.4906547963619232,0.30307862162590027,0.5331341028213501,0.9256706237792969,0.23581990599632263,0.3610922694206238,0.5363866090774536,0.7437049150466919,0.4754396080970764,0.5388768315315247,0.5205594301223755,0.9807052612304688,0.10882226377725601,0.6189655661582947
Run,0.5203134417533875,0.1648998260498047,-0.3189263939857483,0.9998940825462341,0.5308789014816284,0.14792682230472565,-0.2950298488140106,0.999817430973053,0.537319540977478,0.14826154708862305,-0.2954832911491394,0.9997774362564087,0.5437440276145935,0.1494738608598709,-0.29555028676986694,0.9998521208763123,0.512921154499054,0.14754220843315125,-0.2947824001312256,0.999879002571106,0.5072780847549438,0.14821535348892212,-0.29519304633140564,0.9998834729194641,0.5042009353637695,0.1490183174610138,-0.29537102580070496,0.9999223947525024,0.5504190921783447,0.15914466977119446,-0.15237778425216675,0.9998385310173035,0.5021618604660034,0.15795761346817017,-0.14969861507415771,0.9997072219848633,0.5321247577667236,0.18689770996570587,-0.26151344180107117,0.9999082088470459,0.5144055485725403,0.18745790421962738,-0.2635953724384308,0.9999041557312012,0.5998154878616333,0.27179479598999023,-0.030774712562561035,0.9999787211418152,0.46137723326683044,0.2800392508506775,-0.04306032881140709,0.9999586939811707,0.6312981843948364,0.3798689842224121,0.04508112743496895,0.9611741900444031,0.4395412504673004,0.38328173756599426,8.405842527281493e-05,0.9366612434387207,0.6075237393379211,0.4374814033508301,-0.010284793563187122,0.9645178914070129,0.45045334100723267,0.4750696122646332,-0.14313046634197235,0.9770296216011047,0.5948673486709595,0.4657118618488312,-0.03541240096092224,0.9618485569953918,0.45920753479003906,0.5050666928291321,-0.1864592283964157,0.9697001576423645,0.5890172719955444,0.4582287669181824,-0.06707372516393661,0.9636051654815674,0.46715688705444336,0.4952053725719452,-0.21639840304851532,0.9729201793670654,0.5905948281288147,0.44873932003974915,-0.020971467718482018,0.9485862851142883,0.46733981370925903,0.4854268431663513,-0.1590551882982254,0.9637829065322876,0.5698322057723999,0.5373467206954956,-0.007268326822668314,0.9999587535858154,0.4941536486148834,0.541354775428772,0.006858266890048981,0.99993497133255,0.5675336718559265,0.7268449664115906,-0.061534930020570755,0.7650932669639587,0.5120890736579895,0.7427918314933777,0.025446873158216476,0.8272385001182556,0.5495513677597046,0.6668090224266052,0.4609141945838928,0.4703553020954132,0.5320841073989868,0.9184366464614868,0.1800733506679535,0.6640596985816956,0.5494556427001953,0.6417111158370972,0.5148565769195557,0.27639466524124146,0.5408148765563965,0.9361799359321594,0.19184644520282745,0.366767942905426,0.5399273037910461,0.7068518400192261,0.5120731592178345,0.4904696047306061,0.5227088928222656,0.9864509105682373,0.07779784500598907,0.6337394118309021
Run,0.5214877128601074,0.12282335013151169,-0.37031635642051697,0.9999035596847534,0.5329606533050537,0.10829002410173416,-0.34801462292671204,0.9998331069946289,0.5384553670883179,0.1099676564335823,-0.34843921661376953,0.9997968673706055,0.5442290306091309,0.11197151243686676,-0.3483979105949402,0.9998650550842285,0.5147326588630676,0.10709068924188614,-0.3469681143760681,0.9998893737792969,0.5095513463020325,0.10756463557481766,-0.3474290370941162,0.9998934864997864,0.5061895251274109,0.10802464932203293,-0.3476954400539398,0.9999287724494934,0.5527728796005249,0.12148089706897736,-0.20959293842315674,0.9998531341552734,0.5029679536819458,0.11782528460025787,-0.205769345164299,0.999731719493866,0.5327064394950867,0.14444847404956818,-0.314630925655365,0.9999166131019592,0.5147832632064819,0.1430893987417221,-0.31621474027633667,0.9999129176139832,0.6006599068641663,0.23246623575687408,-0.08074857294559479,0.9999805092811584,0.4615059792995453,0.23306158185005188,-0.08762611448764801,0.9999615550041199,0.6327478289604187,0.31886765360832214,0.07852719724178314,0.9645389914512634,0.4393898546695709,0.3426516354084015,0.005989870522171259,0.9409247040748596,0.6113991141319275,0.42617812752723694,0.11404917389154434,0.9679051637649536,0.4471522867679596,0.43328696489334106,-0.051287245005369186,0.9788005948066711,0.6073518395423889,0.45400914549827576,0.1078435629606247,0.9653289914131165,0.456157386302948,0.4655904471874237,-0.08030306547880173,0.9718772768974304,0.5975151658058167,0.4439353942871094,0.06841375678777695,0.966956377029419,0.463754802942276,0.456137090921402,-0.1122799962759018,0.9748862981796265,0.5955654978752136,0.4353177845478058,0.10346710681915283,0.9533125162124634,0.46417707204818726,0.44464531540870667,-0.06511770933866501,0.9663353562355042,0.5694252252578735,0.4985877573490143,0.0013194003840908408,0.9999582767486572,0.49343031644821167,0.5019448399543762,-0.0016494148876518011,0.9999350309371948,0.5633455514907837,0.6938880085945129,0.007268982473760843,0.7760114073753357,0.5019787549972534,0.6886650919914246,-0.003985315095633268,0.8349702954292297,0.5497003793716431,0.8206579089164734,0.26280418038368225,0.5121524333953857,0.5288163423538208,0.890964150428772,0.20531275868415833,0.6886417269706726,0.5489864945411682,0.8289039731025696,0.27738648653030396,0.2984710931777954,0.5364192724227905,0.8959236741065979,0.2236519306898117,0.38091421127319336,0.5388545393943787,0.9021283388137817,0.12401894479990005,0.532180666923523,0.5218117237091064,0.9482477307319641,0.08815702795982361,0.6607224345207214
Run,0.5235303640365601,0.1368240863084793,-0.37492311000823975,0.9999083280563354,0.5360816717147827,0.11842971295118332,-0.3498484194278717,0.999842643737793,0.5415164828300476,0.11957354843616486,-0.350253164768219,0.999808669090271,0.548094630241394,0.12031462788581848,-0.35018059611320496,0.9998737573623657,0.5187942981719971,0.11759094148874283,-0.3454587161540985,0.9998937845230103,0.5138421654701233,0.1174226775765419,-0.3458688259124756,0.999896764755249,0.5101514458656311,0.11723563820123672,-0.34611085057258606,0.999930739402771,0.5584083795547485,0.12915651500225067,-0.20747634768486023,0.9998617172241211,0.506961464881897,0.12648379802703857,-0.18794676661491394,0.9997311234474182,0.5356957316398621,0.15738064050674438,-0.3190672695636749,0.9999188780784607,0.5169876217842102,0.15678192675113678,-0.31579679250717163,0.9999121427536011,0.6056568622589111,0.2658282220363617,-0.11368690431118011,0.9999811053276062,0.46356192231178284,0.2508472502231598,-0.07608766108751297,0.9999540448188782,0.6311811208724976,0.38973528146743774,-0.06325716525316238,0.9651885628700256,0.44631117582321167,0.355155885219574,0.00048496894305571914,0.9351210594177246,0.6062394976615906,0.4793054461479187,-0.20618052780628204,0.9702343940734863,0.4483988285064697,0.4479731321334839,-0.07742975652217865,0.9775098562240601,0.6067086458206177,0.5120068192481995,-0.252916157245636,0.9677336812019348,0.4558849334716797,0.48069944977760315,-0.1213698610663414,0.9703555703163147,0.5908917784690857,0.4993292987346649,-0.2816942632198334,0.9693161845207214,0.4629817008972168,0.4749816060066223,-0.1907694786787033,0.9737023711204529,0.5936723351478577,0.487711638212204,-0.21756625175476074,0.9564583897590637,0.4641244411468506,0.46490296721458435,-0.11358209699392319,0.9653148055076599,0.5675569772720337,0.5214685797691345,-0.00013740536815021187,0.9999576210975647,0.49325475096702576,0.5107091069221497,-0.00013965324615128338,0.9999272227287292,0.5508173704147339,0.73256516456604,0.029800180345773697,0.7822809815406799,0.48498350381851196,0.7003748416900635,-0.08795435726642609,0.8207772970199585,0.5306239128112793,0.9043901562690735,0.24174344539642334,0.5524033308029175,0.5068575739860535,0.6621370315551758,0.37310731410980225,0.6329305171966553,0.5262053608894348,0.9207261800765991,0.25539863109588623,0.3232937753200531,0.5129016637802124,0.6438449025154114,0.4242333769798279,0.3523309528827667,0.5275285243988037,0.9743403196334839,0.11158221960067749,0.5676746368408203,0.5170249938964844,0.7182092666625977,0.38550060987472534,0.6146154999732971
Run,0.5291847586631775,0.16295629739761353,-0.35687536001205444,0.9998098611831665,0.5408700108528137,0.1429724097251892,-0.33319395780563354,0.9996864795684814,0.5468379259109497,0.14394409954547882,-0.33358895778656006,0.999617874622345,0.553278386592865,0.14503592252731323,-0.3335394263267517,0.9997372627258301,0.5242745280265808,0.14282748103141785,-0.3287741541862488,0.9997925162315369,0.5189955234527588,0.14319367706775665,-0.3291855454444885,0.999803364276886,0.5147731304168701,0.14347757399082184,-0.32941770553588867,0.9998754262924194,0.5638222098350525,0.15387311577796936,-0.19448600709438324,0.9997109174728394,0.5112155079841614,0.15276657044887543,-0.17904256284236908,0.9995561838150024,0.5419210195541382,0.1838037520647049,-0.3020379841327667,0.9998136162757874,0.5218358635902405,0.18328872323036194,-0.29882603883743286,0.9998237490653992,0.6054008603096008,0.2882051169872284,-0.12417195737361908,0.999965250492096,0.46733808517456055,0.2711123526096344,-0.0663435310125351,0.9999462366104126,0.6005028486251831,0.4288375973701477,-0.24461443722248077,0.9519774317741394,0.45471078157424927,0.38830652832984924,-0.03357265517115593,0.928756058216095,0.5512012243270874,0.38958555459976196,-0.5046124458312988,0.9647780060768127,0.4569211006164551,0.4633987545967102,-0.22289276123046875,0.9768049716949463,0.5298804044723511,0.372281014919281,-0.5708533525466919,0.9628864526748657,0.4626317024230957,0.4913286566734314,-0.27816078066825867,0.9693335294723511,0.5368834733963013,0.3451090455055237,-0.5776930451393127,0.9644148945808411,0.4688684046268463,0.48122677206993103,-0.3093518614768982,0.9727986454963684,0.5418826341629028,0.35235440731048584,-0.5109289884567261,0.9468175768852234,0.4689731001853943,0.4717591404914856,-0.2416938990354538,0.9639605283737183,0.5672516822814941,0.5265697240829468,-0.007272858172655106,0.9999517798423767,0.4932521879673004,0.5197137594223022,0.007079755421727896,0.999921977519989,0.5478973984718323,0.7309035062789917,0.02413862571120262,0.785946786403656,0.4841806888580322,0.7007279992103577,-0.06764064729213715,0.8040510416030884,0.5248843431472778,0.903334379196167,0.2649518847465515,0.5839080810546875,0.500367283821106,0.6487392783164978,0.4361571669578552,0.583842933177948,0.5184081792831421,0.9194133877754211,0.28349313139915466,0.33975082635879517,0.5045028924942017,0.6372972130775452,0.48801445960998535,0.3279199004173279,0.5250699520111084,0.9770592451095581,0.14300355315208435,0.5923931002616882,0.5028237700462341,0.7101212739944458,0.43483495712280273,0.5699316263198853
Run,0.5292186737060547,0.12783902883529663,-0.3643520772457123,0.9998202323913574,0.5408782362937927,0.1116708293557167,-0.3431801199913025,0.9996973872184753,0.5461291074752808,0.11213884502649307,-0.3435533940792084,0.9996320009231567,0.5522143244743347,0.11331858485937119,-0.3435231149196625,0.9997466206550598,0.5239092111587524,0.11148194968700409,-0.33848947286605835,0.9998020529747009,0.5188597440719604,0.11177853494882584,-0.33890944719314575,0.9998136758804321,0.5148173570632935,0.11169244349002838,-0.33911627531051636,0.9998816847801208,0.5625253915786743,0.12327892333269119,-0.19998767971992493,0.9997273087501526,0.5106009244918823,0.11852064728736877,-0.18041762709617615,0.9995798468589783,0.5407114624977112,0.14947189390659332,-0.3063138425350189,0.9998292326927185,0.5214592218399048,0.14792227745056152,-0.30321136116981506,0.9998388886451721,0.6052559614181519,0.24414068460464478,-0.11945025622844696,0.9999678730964661,0.4675227701663971,0.23620720207691193,-0.060005247592926025,0.9999510645866394,0.6066117882728577,0.41756388545036316,-0.19238705933094025,0.9558407068252563,0.45332226157188416,0.36343345046043396,-0.023821908980607986,0.9332060813903809,0.5395936369895935,0.34763795137405396,-0.43406161665916443,0.967616856098175,0.45687970519065857,0.44111865758895874,-0.21170607209205627,0.9783371090888977,0.5186091661453247,0.3387344479560852,-0.49838900566101074,0.9654883742332458,0.4646029472351074,0.46735820174217224,-0.2666284739971161,0.9713277816772461,0.5193076133728027,0.315756618976593,-0.507175087928772,0.9668328166007996,0.47024670243263245,0.45744261145591736,-0.29646676778793335,0.9745096564292908,0.5254690051078796,0.3191687762737274,-0.4399978518486023,0.9499337673187256,0.47002974152565,0.447665274143219,-0.22907397150993347,0.9660183191299438,0.567947268486023,0.5058634877204895,-0.007210131734609604,0.9999547004699707,0.4938398003578186,0.49837207794189453,0.007005762308835983,0.9999289512634277,0.5505928993225098,0.6961962580680847,0.03790710121393204,0.8011733889579773,0.4901604652404785,0.6965292096138,-0.04441170021891594,0.8217488527297974,0.5297160148620605,0.8388385772705078,0.43295541405677795,0.6059322357177734,0.5031358003616333,0.8560200333595276,0.17427894473075867,0.6238110661506653,0.5226386785507202,0.8493443727493286,0.4661789536476135,0.35593968629837036,0.5084025859832764,0.8711097240447998,0.18495072424411774,0.375143438577652,0.5379940867424011,0.9540413022041321,0.33876892924308777,0.6154705286026001,0.5032328367233276,0.9342945218086243,-0.0029400759376585484,0.6099576950073242
Run,0.5286358594894409,0.1619039624929428,-0.3597446084022522,0.9998377561569214,0.5406012535095215,0.1436394900083542,-0.3354792296886444,0.9997266530990601,0.5455069541931152,0.1445867270231247,-0.3358760476112366,0.9996677041053772,0.5517924427986145,0.1457105576992035,-0.3358578085899353,0.9997712969779968,0.5237661600112915,0.14307834208011627,-0.33276188373565674,0.9998212456703186,0.5185267925262451,0.1433371752500534,-0.3331689238548279,0.9998317360877991,0.5142480134963989,0.14351175725460052,-0.3333591818809509,0.9998931288719177,0.5606750249862671,0.154798686504364,-0.18718263506889343,0.9997537732124329,0.5091116428375244,0.1514340043067932,-0.17585189640522003,0.9996194243431091,0.5396420359611511,0.1860436052083969,-0.3005713224411011,0.9998459815979004,0.5212805867195129,0.18343357741832733,-0.3000945746898651,0.9998546838760376,0.6050866842269897,0.2838204503059387,-0.08956646174192429,0.9999707937240601,0.46644917130470276,0.2782989740371704,-0.06624988466501236,0.9999555945396423,0.6278140544891357,0.4095432460308075,-0.027563687413930893,0.9595064520835876,0.44265884160995483,0.3941798806190491,-0.07075847685337067,0.9378649592399597,0.5943763256072998,0.4822187125682831,-0.18354474008083344,0.9705529808998108,0.45316067337989807,0.47623947262763977,-0.27953454852104187,0.9797472357749939,0.5757561922073364,0.5029674768447876,-0.23107394576072693,0.9684649705886841,0.4642292857170105,0.5062435269355774,-0.33844321966171265,0.9731565713882446,0.5689921379089355,0.48567408323287964,-0.26553621888160706,0.969727635383606,0.4697558879852295,0.49465233087539673,-0.3676798343658447,0.976140558719635,0.573578953742981,0.47760823369026184,-0.1986590474843979,0.9543179869651794,0.46992191672325134,0.48335254192352295,-0.2968319058418274,0.9680470824241638,0.5680152177810669,0.5382198095321655,-0.001738332794047892,0.9999581575393677,0.495267778635025,0.536193311214447,0.0014208063948899508,0.9999355673789978,0.5579608678817749,0.7339056134223938,-0.04363779351115227,0.7997996807098389,0.5020805597305298,0.7389687895774841,0.010001895017921925,0.8307188749313354,0.5410817861557007,0.7179861664772034,0.49848851561546326,0.5508960485458374,0.5231691002845764,0.9028696417808533,0.21558821201324463,0.6491301655769348,0.5507437586784363,0.6988794207572937,0.554114043712616,0.32695242762565613,0.5324112772941589,0.9167958498001099,0.23632276058197021,0.3835415840148926,0.5423831343650818,0.7719224691390991,0.5334789156913757,0.5657599568367004,0.5151044130325317,0.974402129650116,0.1002226248383522,0.6301339864730835
Run,0.5321571826934814,0.16127291321754456,-0.3590860962867737,0.9998514652252197,0.5422769784927368,0.1431577503681183,-0.3373335301876068,0.999747633934021,0.5473219752311707,0.14360815286636353,-0.33777737617492676,0.9996941685676575,0.5535431504249573,0.1443449854850769,-0.337830126285553,0.999790608882904,0.5260322093963623,0.14319640398025513,-0.33793458342552185,0.9998350739479065,0.5208078622817993,0.14348861575126648,-0.33833831548690796,0.9998446702957153,0.5162707567214966,0.14370042085647583,-0.3385199010372162,0.9999011158943176,0.5614029765129089,0.15327806770801544,-0.20341765880584717,0.9997747540473938,0.5098015069961548,0.15243235230445862,-0.2097516804933548,0.999642014503479,0.542816162109375,0.18258334696292877,-0.304068386554718,0.9998600482940674,0.5242504477500916,0.18135765194892883,-0.3078521490097046,0.9998679161071777,0.6048470735549927,0.2755611836910248,-0.10678771883249283,0.9999735355377197,0.46640437841415405,0.2730575501918793,-0.10610930621623993,0.9999595880508423,0.6319289803504944,0.34324342012405396,0.03658522292971611,0.9621601700782776,0.4342142939567566,0.3860660195350647,-0.06293312460184097,0.9376811981201172,0.6190460920333862,0.45597121119499207,0.020311061292886734,0.9726531505584717,0.45409274101257324,0.4740508496761322,-0.19595178961753845,0.9762480854988098,0.6170147061347961,0.47126948833465576,0.0020283947233110666,0.9700208902359009,0.46631699800491333,0.5036307573318481,-0.22537675499916077,0.9682177305221558,0.6095321774482727,0.4599257707595825,-0.03292864188551903,0.9713410139083862,0.47343021631240845,0.49306032061576843,-0.25280070304870605,0.9717764258384705,0.6072242259979248,0.45187607407569885,0.009132018312811852,0.9570112228393555,0.4727591574192047,0.4833374321460724,-0.20685386657714844,0.9621342420578003,0.5711675882339478,0.532602071762085,0.006099838297814131,0.9999614357948303,0.4980362355709076,0.5331525206565857,-0.006495754234492779,0.9999414682388306,0.5791226625442505,0.7246268391609192,-0.04816276207566261,0.7728168368339539,0.5116806626319885,0.7399349212646484,-0.00017227293574251235,0.8299663662910461,0.5601071119308472,0.6538541316986084,0.47402530908584595,0.49758878350257874,0.5271480083465576,0.9066265225410461,0.17579324543476105,0.6643509268760681,0.5634899139404297,0.64216148853302,0.5275537967681885,0.29682207107543945,0.5361558794975281,0.922061026096344,0.19091284275054932,0.37533095479011536,0.5565169453620911,0.7032037377357483,0.5259039998054504,0.5135768055915833,0.5208154916763306,0.9739281535148621,0.08157137036323547,0.6370636224746704
